source_name	source_id	source_date	type_ordre	sexe	nom	prenom	nom_complet	objet (données brutes)	a_sa_demande	ambassadeur	ambassadeur_pays	ambassadeur_thematique	autres_prenoms	cabinet	cabinet_ministeriel	conseil_administration	conseil_des_ministres	conseiller_affaire_etrangeres	corps	cour_comptes	date_debut	date_fin	depart_retraite	duree	nom_alternatif
JORF	JORFTEXT000025677452	2012-04-12	nomination	F	Beton-Delègue	Elisabeth	Elisabeth Beton-Delègue	ambassadrice extraordinaire et plénipotentiaire de la République française auprès des Etats-Unis mexicains		oui	Mexique						oui								
JORF	JORFTEXT000025642011	2012-04-08	nomination	M	Rives	Jean-Marc	Jean-Marc Rives	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume de Norvège		oui	Norvège						oui								
JORF	JORFTEXT000025642008	2012-04-08	nomination	M	Paoli	Patrice	Patrice Paoli	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République libanaise		oui	Liban						oui								
JORF	JORFTEXT000025641315	2012-04-07	nomination	M	Belliard	Jean-Christophe	Jean-Christophe Belliard	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Madagascar		oui	Madagascar						oui								
JORF	JORFTEXT000025631085	2012-04-05	nomination	M	Parant	André	André PARANT	ambassadeur, haut représentant de la République française auprès de la République algérienne démocratique et populaire		oui	Algérie						oui								
JORF	JORFTEXT000025623178	2012-04-03	nomination	M	Fries	Charles	Charles Fries	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume du Maroc		oui	Maroc						oui				2012-05-01				
JORF	JORFTEXT000025582872	2012-03-28	nomination	M	Florent	Jean-Luc	Jean-Luc Florent	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Chypre		oui	Chypre						oui								
JORF	JORFTEXT000025561141	2012-03-24	nomination	M	Montagnier	Gilles	Gilles Montagnier	ambassadeur extraordinaire et plénipotentiaire de la République française à Tuvalu;en résidence à Suva		oui	Tuvalu						oui								
JORF	JORFTEXT000025561138	2012-03-24	nomination	M	Montagnier	Gilles	Gilles Montagnier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Kiribati;en résidence à Suva		oui	Kiribati						oui								
JORF	JORFTEXT000025468350	2012-03-11	nomination	M	Joubert	Bruno	Bruno Joubert	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Saint-Siège		oui	Vatican						oui								
JORF	JORFTEXT000025455654	2012-03-09	nomination	M	Vinogradoff	Philippe	Philippe Vinogradoff	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Belize;en résidence à Salvador		oui	Belize						oui								
JORF	JORFTEXT000025455651	2012-03-09	nomination	M	Barbry	Philippe	Philippe Barbry	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Cap-Vert		oui	Cap-Vert						oui								
JORF	JORFTEXT000025455648	2012-03-09	nomination	M	Meunier	Pascal	Pascal Meunier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République azerbaïdjanaise		oui	Azerbaïdjan						oui								
JORF	JORFTEXT000025431646	2012-03-03	nomination	M	Mucetti	Serge	Serge Mucetti	ambassadeur, haut représentant de la République française auprès de la République centrafricaine		oui	Centrafrique						oui								
JORF	JORFTEXT000025431643	2012-03-03	nomination	M	Serre	Georges	Georges Serre	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Côte d'Ivoire		oui	Côte d'Ivoire						oui								
JORF	JORFTEXT000025431640	2012-03-03	nomination	F	de Matha	Ginette	Ginette de Matha	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la Jamaïque		oui	Jamaïque						oui								
JORF	JORFTEXT000025376864	2012-02-18	nomination	M	Garachon	Gilles	Gilles Garachon	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République des Philippines		oui	Philippines						oui								
JORF	JORFTEXT000025350809	2012-02-12	nomination	M	Gompertz	Stéphane	Stéphane Gompertz	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Autriche		oui	Autriche						oui								
JORF	JORFTEXT000025350806	2012-02-12	nomination	M	Lortholary	Bertrand	Bertrand Lortholary	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Indonésie		oui	Indonésie						oui								
JORF	JORFTEXT000025282928	2012-02-04	nomination	M	Vandepoorter	Michel	Michel Vandepoorter	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Malte		oui	Malte						oui								
JORF	JORFTEXT000025282925	2012-02-04	nomination	M	Trinquier	Michel	Michel Trinquier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République populaire du Bangladesh		oui	Bangladesh						oui								
JORF	JORFTEXT000025282922	2012-02-04	nomination	M	Galharague	Roland	Roland Galharague	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Hongrie		oui	Hongrie						oui								
JORF	JORFTEXT000025282919	2012-02-04	nomination	M	Gustin	Philippe	Philippe Gustin	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Roumanie		oui	Roumanie						oui								
JORF	JORFTEXT000025142761	2012-01-13	nomination	M	Oudin	Yves	Yves Oudin	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Sultanat d'Oman		oui	Oman						oui								
JORF	JORFTEXT000025105926	2012-01-06	nomination	F	Guigaz	Mireille	Mireille Guigaz	ambassadrice chargée de la lutte contre le virus de l'immunodéficience humaine-syndrome de l'immunodéficience acquise (VIH-sida) et les maladies transmissibles		oui		oui					oui								
JORF	JORFTEXT000025105923	2012-01-06	nomination	M	Niemtchinow	Nicolas	Nicolas Niemtchinow	ambassadeur, représentant permanent de la France auprès de l'Office des Nations unies à Genève et des organisations internationales en Suisse		oui		oui					oui								
JORF	JORFTEXT000025105920	2012-01-06	nomination	M	Simon-Michel	Jean-Hugues	Jean-Hugues Simon-Michel	ambassadeur, représentant de la France à la Conférence du désarmement à Genève		oui		oui					oui								
JORF	JORFTEXT000025105901	2012-01-06	nomination	M	Salins	Renaud	Renaud Salins	ambassadeur extraordinaire et plénipotentiaire de la République française en Géorgie		oui	Géorgie						oui								
JORF	JORFTEXT000025105898	2012-01-06	nomination	M	Gehan	Jean-René	Jean-René Gehan	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique populaire lao		oui	Laos						oui								
JORF	JORFTEXT000025016698	2011-12-23	nomination	M	Masset	Christian	Christian Masset	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Japon		oui	Japon						oui								
JORF	JORFTEXT000024983440	2011-12-18	nomination	M	Cochery	Bertrand	Bertrand Cochery	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Guinée		oui	Guinée						oui								
JORF	JORFTEXT000024982550	2011-12-17	nomination	M	Testot	Christian	Christian Testot	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume de Bahreïn		oui	Bahreïn						oui								
JORF	JORFTEXT000024968536	2011-12-15	nomination	M	Delaunay	Yves	Yves Delaunay	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Mongolie		oui	Mongolie						oui								
JORF	JORFTEXT000024937686	2011-12-09	nomination	M	Pinard	Michel	Michel Pinard	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Bolivie		oui	Bolivie						oui								
JORF	JORFTEXT000024928549	2011-12-07	nomination	M	Le Roy	Alain	Alain Le Roy	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République italienne		oui	Italie						oui								
JORF	JORFTEXT000024928546	2011-12-07	nomination	M	Clavier	Frédéric	Frédéric Clavier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Ghana		oui	Ghana						oui								
JORF	JORFTEXT000024768257	2011-11-09	nomination	M	Rondeau	Daniel	Daniel Rondeau	ambassadeur, délégué permanent de la France auprès de l'Organisation des Nations unies pour l'éducation, la science et la culture		oui		oui					oui								
JORF	JORFTEXT000024720857	2011-10-28	nomination	M	Constant	Fred	Fred Constant	ambassadeur, délégué à la coopération régionale dans la zone Antilles-Guyane		oui		oui					oui								
JORF	JORFTEXT000024718155	2011-10-27	nomination	F	Bourdin	Marie-Annick	Marie-Annick Bourdin	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République de Zambie		oui	Zambie						oui								
JORF	JORFTEXT000024696724	2011-10-23	nomination	M	Djokovic	Michel	Michel Djokovic	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Vanuatu		oui	Vanuatu						oui								
JORF	JORFTEXT000024696721	2011-10-23	nomination	M	Vinogradoff	Philippe	Philippe Vinogradoff	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'El Salvador		oui	Salvador						oui								
JORF	JORFTEXT000024686342	2011-10-20	nomination	M	Moret	Hugues	Hugues Moret	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Principauté de Monaco		oui	Monaco						oui								
JORF	JORFTEXT000024679924	2011-10-18	nomination	M	Richier	François	François Richier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de l'Inde		oui	Inde						oui								
JORF	JORFTEXT000024668777	2011-10-16	nomination	M	Sivan	Antoine	Antoine Sivan	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Libye		oui	Libye						oui								
JORF	JORFTEXT000024668774	2011-10-16	nomination	M	Romatet	Stéphane	Stéphane Romatet	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Australie		oui	Australie						oui								
JORF	JORFTEXT000024668771	2011-10-16	nomination	F	Dorance	Martine	Martine Dorance	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la Malaisie		oui	Malaisie						oui								
JORF	JORFTEXT000024666089	2011-10-14	nomination	M	Escure	Marcel	Marcel Escure	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République unie de Tanzanie		oui	Tanzanie						oui								
JORF	JORFTEXT000024663267	2011-10-13	nomination	M	Bader	Christian	Christian Bader	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Soudan du Sud		oui	Soudan du Sud						oui								
JORF	JORFTEXT000024632278	2011-10-06	nomination	F	Berniau	Maryse	Maryse Berniau	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République de Lituanie		oui	Lituanie						oui								
JORF	JORFTEXT000024614239	2011-10-01	nomination	M	Bouteiller	Marc	Marc Bouteiller	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Islande		oui	Islande						oui								
JORF	JORFTEXT000024597585	2011-09-27	nomination	M	Gellet	Franck	Franck Gellet	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Yémen		oui	Yémen						oui								
JORF	JORFTEXT000024597582	2011-09-27	nomination	M	Champagne de Labriolle	Jacques	Jacques Champagne de Labriolle	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République fédérale du Nigeria		oui	Nigeria						oui								
JORF	JORFTEXT000024597579	2011-09-27	nomination	M	Bouchard	Christophe	Christophe Bouchard	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Niger		oui	Niger						oui								
JORF	JORFTEXT000024574780	2011-09-21	admission	M	Simon	Jean-Marc	Jean-Marc Simon	à faire valoir ses droits à la retraite;ambassadeur de France	oui	oui		oui									2012-03-05		oui		
JORF	JORFTEXT000024565568	2011-09-18	nomination	M	Thiebaud	Philippe	Philippe Thiebaud	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République islamique du Pakistan		oui	Pakistan						oui								
JORF	JORFTEXT000024565565	2011-09-18	nomination	M	Beaussou	Jean-Jacques	Jean-Jacques Beaussou	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Pérou		oui	Pérou						oui								
JORF	JORFTEXT000024565562	2011-09-18	nomination	F	Charrel	Christine	Christine Charrel, épouse Moro	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République d'Albanie		oui	Albanie						oui								Moro
JORF	JORFTEXT000024565559	2011-09-18	nomination	M	Giacomini	Marc	Marc Giacomini	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Chili		oui	Chili						oui								
JORF	JORFTEXT000024537647	2011-09-07	nomination	M	Besancenot	Hervé	Hervé Besancenot	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République islamique de Mauritanie		oui	Mauritanie						oui								
JORF	JORFTEXT000024537644	2011-09-07	nomination	F	Vailhe	Blandine	Blandine Vailhe, épouse Kreiss	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République dominicaine		oui	Dominique						oui								Kreiss
JORF	JORFTEXT000024537641	2011-09-07	nomination	M	Warnery	Nicolas	Nicolas Warnery	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République togolaise		oui	Togo						oui								
